Cardinal Priest	generalization	Cláudio Hummes
Metcard	generalization	ticket
Isuzu 117 Coupé	generalization	Gran Turismo type
Serra da Estrela cheese	generalization	cheese
Ygnacio Palomares Adobe	generalization	adobe
cream cracker	generalization	biscuit
FMP Qualt 201	generalization	ultralight
Chongos zamoranos	generalization	dessert
Chongos zamoranos	generalization	dish
San Vicente Ferrer Church	generalization	Roman Catholic church
Science Museum	generalization	science museum
hakekeae	generalization	mm
Atlantic puffin	generalization	species
Atlantic puffin	generalization	native
Ptitim	generalization	Israel
Highlight Towers	generalization	complex
Buckland Rings	generalization	site
Varnish	generalization	finish
Varnish	generalization	combination
Briggs Enigma	generalization	pillar
Tā moko	generalization	body
Cream of Wheat	generalization	brand
wedding dress of Camilla Parker Bowles	generalization	dress
Aluminium foam sandwich	generalization	product
Aluminium foam sandwich	generalization	structural material
Irish Film	generalization	Founding Member
Brazing	generalization	process
Database marketing	generalization	form
Steven Gontarski	generalization	sculptor
Steven Gontarski	generalization	graduate
FIFA World Cup	generalization	Germany
fey deities	generalization	realm
ailette	generalization	matter
Isanesvara Siva Temple	generalization	temple
Merrimack Canoe Company	generalization	maker
Merrimack Canoe Company	generalization	numbers
Saint Louis Art Museum	generalization	art museum
one-way analysis of variance	generalization	technique
word	generalization	nominalisation
word	generalization	verb
Kesme	generalization	dish
Cabana	generalization	capital
Epic Yarn	generalization	video game
Epic Yarn	generalization	installment
Epic Yarn	generalization	entry
Pluto	generalization	deity
Pluto	generalization	god of the Underworld
Bharatiya Janata Party	generalization	major parties
Silicone rubber	generalization	elastomer
West Midlands Fire Service	generalization	fire and rescue service
Ajooba	generalization	Superhero film
Ajooba	generalization	fantasy film
Vinmonopolet	generalization	retailer
Peace	generalization	political party
Tiruchy L. Saravanan	generalization	disciple
Tiruchy L. Saravanan	generalization	disciple
Haley Industries	generalization	company
saveloy	generalization	type
Chapel of Brasenose College , Oxford	generalization	Richardson
İzmir	generalization	metropolis
5th Battalion	generalization	artillery battalion
It	generalization	events
Cimbali	generalization	manufacturer
Namu	generalization	fishing port
Ride	generalization	official name
canon law	generalization	system of laws
Elie Nakouzi	generalization	broadcaster
Elie Nakouzi	generalization	chief
Majaa	generalization	Tamil film
Majaa	generalization	remake
Majaa	generalization	thief
Greco	generalization	wine grape
Greco	generalization	grape
Vrijburg	generalization	clandestine church
Vrijburg	generalization	building
Vrijburg	generalization	building
Xiuzhen tu	generalization	diagram
Mofletta	generalization	pancake
Mofletta	generalization	crêpe
brown fur seal	generalization	species
brown fur seal	generalization	fur seal
Air hockey	generalization	game
baryton	generalization	bowed string instrument
Melaleuca quinquenervia	generalization	tree
Gdecouv	generalization	ultralight trike
Stapleton Island	generalization	island
Stapleton Island	generalization	cay
Huntington Beach Pier	generalization	pier
Huntington Beach Pier	generalization	piers
Basque rural sports	generalization	term
Kitchen witchcraft	generalization	form
Teh tarik	generalization	beverage
Poot Mae Nam Khong	generalization	Lakorn
Croydon Park	generalization	suburb
Croydon Park	generalization	south-west
Croydon Park	generalization	suburb
Croydon Park	generalization	residential suburb
West Bengal University of Technology	generalization	state university
Alimos	generalization	municipality
Alimos	generalization	seaside town
It	generalization	release
Pegasus Quik	generalization	ultralight trike
Incredible Crash Dummies	generalization	action figure
Cassia	generalization	genus
Cassia	generalization	common name
Przecław	generalization	small town
Przecław	generalization	seat
Irish bull	generalization	statement
Irish bull	generalization	addition
phenomenal concept strategy	generalization	approach
Bradford	generalization	urban area
curb	generalization	edge
King Edward Medical University	generalization	medical school
King Edward Medical University	generalization	hospital
King Edward Medical University	generalization	educational institute
Geomelting	generalization	process
Mörlenbach	generalization	community
Within	generalization	first novel
Within	generalization	novel
letter box	generalization	receptacle
letter box	generalization	slot
Bengaluru	generalization	largest city
Bengaluru	generalization	capital
Rashtrapati Bhavan	generalization	home
Block v. Hirsh	generalization	Court case
Donja Badanja	generalization	village
Donja Badanja	generalization	village
Socialist Republic of Bosnia and Herzegovina	generalization	predecessor
Bauan	generalization	municipality
Nestlé S.A.	generalization	company
Nestlé S.A.	generalization	food company
Vega	generalization	expendable launch system
Vega	generalization	polar orbit
Infiniti QX56	generalization	SUV
Infiniti QX56	generalization	sport utility vehicle
Horseshoe Bay	generalization	bay
Ice	generalization	water
Tissue paper	generalization	paper
Tissue paper	generalization	paper pulp
Spandauer SV	generalization	German football club
Boutigny-Prouais	generalization	commune
Falkland Islands	generalization	Stanley
Splinter	generalization	concept
Olivet cendré	generalization	French cheese
Galvatron	generalization	form
Galvatron	generalization	cannon
Temple of Apollo Sosianus	generalization	Roman temple
Body painting	generalization	form
Szolnok	generalization	county seat
Squadron Leader X	generalization	drama
Yakgwa	generalization	Korean traditional dish
Board	generalization	arm
It	generalization	form
Forbidden Planet	generalization	science fiction film
Forbidden Planet	generalization	science fiction film
logical abacus	generalization	digital computer
United States Army	generalization	branch
United States Army	generalization	branch
Diocese of Agra	generalization	territorial division
Regent High School	generalization	secondary school
Lameck Aguta	generalization	marathon runner
Lameck Aguta	generalization	hours
Lameck Aguta	generalization	hours
NWT Spruce Coupe	generalization	homebuilt aircraft
Company	generalization	brand name
Meddersheim	generalization	Ortsgemeinde
Meddersheim	generalization	village
Meddersheim	generalization	edge
Übungsstraße	generalization	public road
Übungsstraße	generalization	controlled-access highway
Church	generalization	church in
Rajindar Sachar	generalization	lawyer
Daegu National University of Education	generalization	University of Education
Colaz	generalization	cookie
M8 Armored Gun System	generalization	light tank
Little Hulton	generalization	suburb
Brick Gothic	generalization	style
Sparty	generalization	mascot
Roti buaya	generalization	bread
Hellenic Fire Service	generalization	agency
Court of the Lord Lyon	generalization	court
Court of the Lord Lyon	generalization	Great Officer of State
Crown of the Netherlands	generalization	origin
Borough of Colchester	generalization	local government district
Igong Bonpuli	generalization	oral myth
325th Fighter-Interceptor Squadron	generalization	Force unit
La Enseñanza Church	generalization	Nuestra Señora del Pilar
Ate-u-Tiv	generalization	masterpiece
House of	generalization	anthology series
H-3 Air Base	generalization	cluster
Lucan portrait of Leonardo da Vinci	generalization	portrait
Axion Dark Matter Experiment	generalization	effort
Axion Dark Matter Experiment	generalization	elementary particle
Axion Dark Matter Experiment	generalization	candidate
Axion Dark Matter Experiment	generalization	puzzle piece
Gormenghast	generalization	castle
Gormenghast	generalization	setting
Gormenghast	generalization	home
Cheviot	generalization	town
Hydraulic cylinder	generalization	actuator
Fortress of São João Baptista	generalization	fortress
Hudson Italia	generalization	study
Corn starch	generalization	starch
Corn starch	generalization	food ingredient
Krotov culture	generalization	2nd millennium BCE
Persian people	generalization	first Persian empire
Present	generalization	companion piece
Holy Trinity Chapel , Capesthorne	generalization	chapel
Holy Trinity Chapel , Capesthorne	generalization	church in
trustee de son tort	generalization	person
trustee de son tort	generalization	person
Table football	generalization	table-top game
Yazutsu	generalization	type
Fraxinus excelsior	generalization	species
Fraxinus excelsior	generalization	tree
Red Cross with Triptych	generalization	Easter egg
Apollo Monsoon	generalization	ultralight trike
Mohammed Bennis	generalization	poet
Opera House	generalization	building
Guanajuato	generalization	city
Mainair Rapier	generalization	flying wing
Hellenistic armies	generalization	term
Paint Branch High School	generalization	high school
Paint Branch High School	generalization	Pike
Golconda	generalization	mandal
Ursula Huth	generalization	sculptor
Fredhällsbron	generalization	bridge
AFL Darling Downs	generalization	competition
ALAN	generalization	manufacturer
East Pittsburgh	generalization	borough
East Pittsburgh	generalization	fixture
Knight	generalization	superhero film
statue	generalization	sculpture
piping	generalization	type
eyelash curler	generalization	mechanical device
Tour skating	generalization	sport
Tour skating	generalization	sport
395th Strategic Missile Squadron	generalization	Force unit
Melody Inn	generalization	bar
Parácuaro	generalization	municipality
Parácuaro	generalization	word
public body	generalization	denomination
Ehroflug Coach II S	generalization	ultralight aircraft
fly mask	generalization	mask
Macchina	generalization	tower
Giles Bryan Chichester	generalization	politician
Armour	generalization	covering
Poland	generalization	country
Poland	generalization	Czech Republic
Poland	generalization	country
Poland	generalization	unitary state
Chakli	generalization	snack
Chakli	generalization	spiral
Mansoor Ijaz	generalization	manager
Mansoor Ijaz	generalization	founder
Swinging	generalization	behavior
Eric M. Fowler	generalization	guitarist
Eric M. Fowler	generalization	musician
Bullas	generalization	Denominación de Origen
Chamerion angustifolium	generalization	plant
Nutan Vidyalaya Education Society	generalization	society
Hole	generalization	horror novel
Mesothelae	generalization	suborder
Tempest 2000	generalization	remake
Chelsea Harbour	generalization	luxury
Stephanie Skabo	generalization	painter
Kassianos	generalization	Neighbourhood
Kassianos	generalization	Neighbourhoods
Perkins Observatory	generalization	observatory
village	generalization	km
Edgar Huntly	generalization	novel
Assemblies of Yahweh	generalization	religious organization
International Society of Addiction Medicine	generalization	organization
Hydrothermal synthesis	generalization	origin
Sofitel Buenos Aires	generalization	five star hotel
Deungpae	generalization	shield
Law	generalization	television series
Law	generalization	tie
International Lutheran Council	generalization	association
sofa	generalization	model
Sultans Trail	generalization	long-distance footpath
Ballast	generalization	material
Programme	generalization	service program
Vulcan Street Plant	generalization	Landmark
Hoe	generalization	stage play
Combe Martin	generalization	village
Combe Martin	generalization	seaside resort
Museum	generalization	collection
Museum	generalization	great nephew
Franco-British Union	generalization	concept
Tenement Symphony	generalization	studio album
Monarda	generalization	genus
tie pin	generalization	device
Ozone	generalization	molecule
Ozone	generalization	blue gas
Ozone	generalization	allotrope
Fire Services Exemplary Service Medal	generalization	service medal
Fire Services Exemplary Service Medal	generalization	medal
Irbid	generalization	governorates of Jordan
Irbid	generalization	city
CARE	generalization	humanitarian agency
CARE	generalization	aid organizations
La Bande à Renaud	generalization	tribute album
Mesa de Ocaña	generalization	comarca
Mesa de Ocaña	generalization	Ocaña
Muenster	generalization	cheese
E.	generalization	result
experimental musical instrument	generalization	musical instrument
Harry L. Swinney	generalization	physicist
Harry L. Swinney	generalization	Chair
Harry L. Swinney	generalization	member
Juvéderm	generalization	hyaluronic acid
Mountain	generalization	landform
sweater	generalization	garment
Gravel Island National Wildlife Refuge	generalization	National Wildlife Refuge
credit card	generalization	payment card
Sappho	generalization	poetry
Medal	generalization	circular
New Zealand Association of Scientists	generalization	professional body
Hombres de maíz	generalization	novel
Törkölypálinka	generalization	pomace brandy
Electricity	generalization	set
temple	generalization	attraction
temple	generalization	Catholics
Adventures of Dr. McNinja	generalization	webcomic
Mortimer West End	generalization	village
Chronicle of Moses	generalization	smaller midrashim
Slow match	generalization	cord
81st Fighter-Bomber Group	generalization	Force unit
Boian culture	generalization	archaeological culture
42nd Military Police Brigade	generalization	brigade
42nd Military Police Brigade	generalization	unit
AK-105	generalization	version
Synthetic virology	generalization	scientific discipline
Synthetic virology	generalization	research field
Synthetic virology	generalization	viruses
Suan cai	generalization	Chinese cabbage
Suan cai	generalization	form
Parava	generalization	caste
Uthland-Frisian house	generalization	type
lanyard	generalization	rope
lanyard	generalization	length
Via Regina	generalization	Roman road
Church in	generalization	Anglican church
Alguashte	generalization	seasoning
Whitley Bay	generalization	town
Mega Man X Command Mission	generalization	video game
Mega Man X Command Mission	generalization	spin-off
Putcher fishing	generalization	type
Putcher fishing	generalization	forms
Ratha	generalization	term
Keith Perry	generalization	member
1st Photographic Group	generalization	unit
carbenium ion	generalization	positive ion
Red tortoise cake	generalization	round
Cathedral Church	generalization	cathedral
Cathedral Church	generalization	cathedral
Cathedral Church	generalization	seat
statue	generalization	monument
statue	generalization	bronze statue
Enrique Adolfo Jiménez Airport	generalization	commercial airport
Waiuku	generalization	country town
SoChange	generalization	non-governmental organization
Greenville	generalization	city
Greenville	generalization	county seat
Alu element	generalization	stretch
Britannia Park	generalization	campsite
Metz	generalization	city
Metz	generalization	capital
Catskin	generalization	fairy tale
Catskin	generalization	type
Jhonds	generalization	Kui
Jhonds	generalization	term
Oncom	generalization	staple food
Flying Eagle cent	generalization	one-cent piece
Halol	generalization	city
Hampstead Cemetery	generalization	cemetery
Hampstead Cemetery	generalization	three-quarters
Conversion therapy	generalization	range
Associative visual agnosia	generalization	form
Associative visual agnosia	generalization	impairment
Nico and Dani	generalization	Spanish film
Dance of the Vampires	generalization	remake
T.V. Mohandas Pai	generalization	Chairman
Bicycle Transportation Alliance	generalization	501(c)(3)
Bicycle Transportation Alliance	generalization	advocacy organization
heater shield	generalization	form
heater shield	generalization	neologism
International Limited	generalization	manufacturer
Liaden universe	generalization	setting
virosome	generalization	drug or vaccine delivery mechanism
Shoe polish	generalization	paste
Emerson Knives , Inc.	generalization	company
Limbo	generalization	entertainment experience
Gypsy	generalization	catboat
University of Palestine	generalization	institution of higher education
Parameshashakti	generalization	power
Parameshashakti	generalization	Prakrti
Buc	generalization	commune
Xá	generalization	village
gaita de boto	generalization	type
meat slurry	generalization	meat product
meat slurry	generalization	meat slurry
standoff	generalization	separator
Cosmic dust	generalization	type
Eurofly Fire Cat	generalization	ultralight aircraft
Moo Free Ltd.	generalization	award
Moo Free Ltd.	generalization	milk
Crown of the Andes	generalization	votive crown
boiler	generalization	vessel
Noccalula Falls Park	generalization	public park
Noccalula Falls Park	generalization	waterfall
Buldhana	generalization	headquarters
Little Golden Books	generalization	series of
New Mexico State University	generalization	research university
New Mexico State University	generalization	institution of higher education
New Mexico State University	generalization	university
Tambur	generalization	string instrument
Solo Wings Aquilla	generalization	South Africa
Boost	generalization	brand
Water puppetry	generalization	tradition
Water puppetry	generalization	variation
Heart nanotechnology	generalization	Engineering
Shen	generalization	most important
parrot tent	generalization	item
Velocipede	generalization	human-powered land vehicle
Velocipede	generalization	bicycle
Minimi	generalization	light machine gun
Minimi	generalization	light machine gun
Group of Eleven	generalization	forum
Group of Eleven	generalization	forum
uniform tiling	generalization	tessellation
Bubble Ghost	generalization	video game
Bubble Ghost	generalization	arcade game
grit bin	generalization	item
London Buses route 25	generalization	Transport for London
)	generalization	point
)	generalization	laccolith
Sadako	generalization	intersex
Astroscan	generalization	reflector telescope
Lewis Round Barn	generalization	round barns
washstand	generalization	piece of
GE Wind Energy	generalization	branch
Southport	generalization	railroad station
Southport	generalization	railroad stations
Southport	generalization	hour
Hypermini	generalization	electric car
Hypermini	generalization	EV
Central American squirrel monkey	generalization	squirrel monkey
Central American squirrel monkey	generalization	monkey
Jandar of Callisto	generalization	novel
very-high-temperature reactor	generalization	concept
very-high-temperature reactor	generalization	type
very-high-temperature reactor	generalization	type
Ascension	generalization	sculpture
Joel N. Cornish House	generalization	mansion
Burevestnik-24	generalization	ground effect vehicle
Solofa Fatu	generalization	professional wrestler
Solofa Fatu	generalization	member
Michael Marcovici	generalization	software developer
Fossil fuels	generalization	millions
Hochstetten-Dhaun	generalization	Ortsgemeinde
Hochstetten-Dhaun	generalization	community
Hochstetten-Dhaun	generalization	Ortsgemeinde
Sea and Sky Cygnet	generalization	ultralight trike
Street House Anglo-Saxon cemetery	generalization	burial ground
bone folder	generalization	handtool
Cathedral	generalization	cathedral church
Cathedral	generalization	Cathedral
flushing trough	generalization	cistern
Quba	generalization	city
Quba	generalization	home
Swift	generalization	butterfly
Swift	generalization	mm
Jerusalem water channel	generalization	archaeological site
Jerusalem water channel	generalization	tunnel
Church	generalization	chapel
string	generalization	vibrating element
Oleg Brega	generalization	journalist
ship of Theseus	generalization	thought experiment
Wall	generalization	city wall of Paris
Thong	generalization	provinces
Purdey	generalization	soft drink
Fruit cake	generalization	cake
Soleb	generalization	town
Soleb	generalization	location
oidēs	generalization	species
Achaidh Leithdeircc	generalization	location
Koray	generalization	singer-songwriter
Chorão	generalization	island
National Centre for Labour	generalization	General Secretary
Navajo	generalization	language
Coastal management	generalization	defense
Patton	generalization	borough
Bencoolen Street	generalization	street
sauce	generalization	cream
sauce	generalization	word
sauce	generalization	garum
Prinskorv	generalization	sausage
Modified Stave Notation	generalization	alternative way
Buckeye candy	generalization	confection
Northland Primary School	generalization	primary school
Pruitt	generalization	artist
Chlorine dioxide	generalization	chemical compound
Chlorine dioxide	generalization	oxidizing agent
Reflectivism	generalization	umbrella label
Chicago Public High School Athletic Association	generalization	arm
USG Corporation	generalization	distributor
USG Corporation	generalization	consumer
Spælsau	generalization	breed
Os Santásticos	generalization	nickname
Reading School	generalization	grammar school
Mazagran	generalization	drinkware
Mazagran	generalization	kind
Mazagran	generalization	glass
Kopparberg	generalization	locality
Kopparberg	generalization	postage stamps
Stardome Observatory	generalization	astronomical observatory
Crudo	generalization	dish
Fayetteville	generalization	city
Indian wine	generalization	wine
Race Rock Light	generalization	lighthouse
Race Rock Light	generalization	set
Race Rock Light	generalization	engineering
Race Rock Light	generalization	example
Inc.	generalization	peak body
duster	generalization	coat
mallet	generalization	hammer
mallet	generalization	kind
station	generalization	station
Defense Science Board	generalization	committee
Ponquogue Bridge	generalization	long bridge
Chort	generalization	son
Kothu	generalization	dish
Bernardino Jalandoni Museum	generalization	residence
Bonnet	generalization	term
CO-oximeter	generalization	device
Atlantic Spruce	generalization	tug
culture of Ireland	generalization	aspect
club throw	generalization	throwing event
club throw	generalization	throwing events
club throw	generalization	equivalent
Kačamak	generalization	porrige
northern orange-tufted sunbird	generalization	bird
Bread	generalization	staple food
sources	generalization	members
Surfing	generalization	surface water sport
It	generalization	dance
Veeragase	generalization	dances
Sri Lankan cuisine	generalization	stir-fry
Channel	generalization	basic cable
Channel	generalization	cable channel
Channel	generalization	Shark Week
Maggi	generalization	brand
Awards ceremony	generalization	Awards ceremony
MoMA PS1	generalization	institutions
Creatures	generalization	television series
Donald James Randall	generalization	member
Saga	generalization	episode
Saga	generalization	episode
498th Nuclear Systems Wing	generalization	wing
Copaiba	generalization	oleoresin
tonfa	generalization	Okinawan weapon
Japanese slipper	generalization	IBA Official Cocktail
olive loaf	generalization	type
olive loaf	generalization	bread
olive loaf	generalization	bread
olive loaf	generalization	luncheon meat
Saidpur	generalization	town
Saidpur	generalization	Sonkar
breadbox	generalization	container
Mossehaus	generalization	office building
Topology	generalization	study
Topology	generalization	area of mathematics
Tim Hodgkinson	generalization	composer
State Route	generalization	state highway
dead drop	generalization	method
Papakha	generalization	hat
Garrya wrightii	generalization	species
Garrya wrightii	generalization	shrub
Coptic Orthodox Church of Alexandria	generalization	leader
Coptic Orthodox Church of Alexandria	generalization	chairman
Aeros-2	generalization	ultralight trike
County	generalization	county
County	generalization	Plymouth
Pedra Furada	generalization	collection
Kalimotxo	generalization	drink
Vĩnh Tràng Temple	generalization	Buddhist temple
Vĩnh Tràng Temple	generalization	temples
Hourglass	generalization	fantasy novel
Hourglass	generalization	novel
Hourglass	generalization	member
scheitholt	generalization	stringed instrument
Iowa International Center	generalization	non-profit organization
NI21	generalization	political party
tora	generalization	herb
rosette	generalization	pastry
Susya	generalization	site
Oru Vadakkan Veeragatha	generalization	Malayalam film
Yorba Linda	generalization	city
Sambalpuri Saree	generalization	ikat
Sambalpuri Saree	generalization	garment
Akim Monet	generalization	photographer
cangue	generalization	device
Chair of St Augustine	generalization	chair
Silnylon	generalization	synthetic fabric
Rhodes piano	generalization	electric piano
Commerce Clause	generalization	legal doctrine
Commerce Clause	generalization	degree
klystron	generalization	vacuum tube
Blond	generalization	hair color
Florida	generalization	state
Florida	generalization	22nd
Florida	generalization	Tallahassee
Bristol Channel Pilot Cutter	generalization	style
Bristol Channel Pilot Cutter	generalization	sailing boat
Bristol Channel Pilot Cutter	generalization	shipping lanes
Monument to Minin and Pozharsky	generalization	bronze statue
Strain	generalization	novel
Strain	generalization	installment
dholak	generalization	folk instrument
Grant	generalization	manager
Trace	generalization	concepts
Hill	generalization	suburb
Zibeline	generalization	fabric
Mezen	generalization	town
USC Trojans	generalization	UCLA
Beach rugby	generalization	sport
Karadantu	generalization	delicacy
Bamba	generalization	snack
Bamba	generalization	snack foods
Faux ceiling tiles	generalization	plastic
Diocese of St Mark the Evangelist	generalization	diocese
Saint-André-Avellin	generalization	municipality
baby bottle	generalization	bottle
Banana flour	generalization	powder
Tales From The Flat Earth	generalization	series
Tales From The Flat Earth	generalization	square
kukri	generalization	knife
kukri	generalization	weapon
Devon Walker	generalization	player
Porsche 996	generalization	designation
Ishrat Jahan encounter case	generalization	criminal case
Laguiole knife	generalization	pocket-knife
Laguiole knife	generalization	generic term
Laguiole knife	generalization	clasp knife
Nitrogen trichloride	generalization	chemical compound
Nitrogen trichloride	generalization	pyramidal molecule
Trova	generalization	roots
Bridge of the Americas	generalization	road bridge
Kundun	generalization	biographical film
Kundun	generalization	title
coat of arms	generalization	symbol
Undetectable Firearms Act of 1988	generalization	ban
Viola de arame	generalization	stringed musical instrument
tide	generalization	category B listed building
bow tie	generalization	concept
Fira de Barcelona	generalization	institution
Fira de Barcelona	generalization	organiser
London Buses route 22	generalization	Transport for London
architecture of Samoa	generalization	word
Rendang	generalization	dish
Water Supply System	generalization	water supply network
Syrinx aruanus	generalization	species
Syrinx aruanus	generalization	mollusk
Dance Umbrella	generalization	dance festival
M82	generalization	anti-materiel rifle
Axis	generalization	series of
Kate Sharpley Library	generalization	library
OBE	generalization	milliner
OBE	generalization	most prolific
Gossage	generalization	educational administrator
Maski	generalization	village
film director	generalization	person
Brahmagiri	generalization	archaeological site
Maine Cottage	generalization	furniture company
Chhatrapati Shahu Ji Maharaj University	generalization	state university
Chhatrapati Shahu Ji Maharaj University	generalization	universities
Mutant Enemy Productions	generalization	production company
Color television	generalization	technology
Color television	generalization	improvement
Sai Tso Wan Recreation Ground	generalization	playground
Sauternes	generalization	sweet wine
Sauternes	generalization	proposition
Hall Middle School	generalization	middle school
Hall Middle School	generalization	middle schools
larnax	generalization	type
Dustin Satloff	generalization	entrepreneur
Dustin Satloff	generalization	system
Prospekt Haharina	generalization	station
Vladimirescu	generalization	commune
Vladimirescu	generalization	inhabitants
Ken Fleming	generalization	rock musician
Wizards	generalization	platforming video game
War on Terror	generalization	term
prairie turnip	generalization	perennial plant
Eubuleus	generalization	god
Śāṇḍilya	generalization	Brahmin gotras
transistor	generalization	semiconductor device
Dean Edge	generalization	series of
Dean Edge	generalization	pair
Dean Edge	generalization	design
jacquemart	generalization	automaton
South Railway Station	generalization	railway station
Aguardiente	generalization	generic term
Aguardiente	generalization	compound word
Aguardiente	generalization	firewater
SX-70	generalization	Land camera
Steak 'n Shake	generalization	restaurant chain
glass knife	generalization	knife
Dead Girls	generalization	début novel
Flag signals	generalization	flags
Fantastic	generalization	title
Society for Psychical Research	generalization	non-profit organisation
Papyrus Salt 124	generalization	papyrus
Papyrus Salt 124	generalization	copy
Grapico	generalization	caffeine free
Monica	generalization	grape
Monica	generalization	sweet wine
Monica	generalization	wine
Thermococcus litoralis	generalization	species
Thermococcus litoralis	generalization	hyperthermophile
VIRGO	generalization	gravitational wave detector
VIRGO	generalization	handful
VIRGO	generalization	experiments
VIRGO	generalization	interferometer
Cab Calloway School of the Arts	generalization	magnet school
Cab Calloway School of the Arts	generalization	public school
Cab Calloway School of the Arts	generalization	public schools
Lung counter	generalization	system
Lung counter	generalization	Phantom
stirrup	generalization	frame
stuffed toy	generalization	toy
Association	generalization	association
Association	generalization	organisation
Lover	generalization	poem
Lover	generalization	dramatic monologue
Marquetry	generalization	art and craft
cigar	generalization	bundle
Fagus sylvatica	generalization	tree
Fagus sylvatica	generalization	tree
Fat Duck	generalization	restaurant
Roxbury Mill	generalization	grist mill
Goldsberry Track	generalization	home
hive frame	generalization	structural element
Tholkappia Poonga	generalization	park
Cooper	generalization	sportsperson
Stirling Punch	generalization	punch
following	generalization	family name
Starozagorski bani	generalization	village
Horná Orava Protected Landscape Area	generalization	14 protected landscape areas
Mercury	generalization	chemical element
Mercury	generalization	metallic element
Richard Guino	generalization	sculptor
Richard Guino	generalization	ode
lunch box	generalization	case
High Sheriff	generalization	title
Cruceta del Vigía	generalization	cross
Peperami	generalization	snack
Vlokken	generalization	sandwich
Volapük	generalization	constructed language
grip	generalization	weapon
grip	generalization	grip
Poverty	generalization	indicator
Suarbol	generalization	village
Blade	generalization	fictional character
electric kick scooter	generalization	platform
Convent School	generalization	girls ' school
Sophora toromiro	generalization	species
TrueType	generalization	standard
Mosque	generalization	mosque
Allium ursinum	generalization	relative
Scott Givens	generalization	President
Ijaz Butt	generalization	cricket
Georgia Dome	generalization	domed stadium
Georgia Dome	generalization	home stadium
Hill	generalization	town
Upazila Nirbahi Officer	generalization	chief executive
New Zealand Defence Service Medal	generalization	service medal
New Zealand Defence Service Medal	generalization	medal
Gambia	generalization	country
Gambia	generalization	country
Veekku Chenda	generalization	type
Veekku Chenda	generalization	Valam Thala
Veekku Chenda	generalization	instrument
Vacation	generalization	comedy film
Vacation	generalization	installment
Vacation	generalization	reboot
S.C.R.	generalization	decision
Mazarrón	generalization	municipality
Miyuki	generalization	artist
Dham	generalization	food festival
Santaella	generalization	village
Waterbury	generalization	city
Snake Eyes	generalization	fictional character
Snake Eyes	generalization	members
Snake Eyes	generalization	code name
Oxalic acid	generalization	organic compound
Oxalic acid	generalization	solid
Oxalic acid	generalization	reducing agent
Commonwealth Scientific and Industrial Research Organisation	generalization	government agency
Lint	generalization	common name
which	generalization	sport in Latvia
Steiner chain	generalization	set
teachings	generalization	fatwa
Meat	generalization	episode
Pashley Cycles	generalization	bicycle
lens	generalization	zoom lens
Watches of the Night	generalization	short story
Watches of the Night	generalization	Tales
which	generalization	church in
It	generalization	railway networks
buildings	generalization	Revival architecture
buildings	generalization	example
buildings	generalization	design
Duluth pack	generalization	portage pack
Duluth pack	generalization	Quetico Provincial Park
Duluth pack	generalization	type
Vålerenga Church	generalization	church
Rock Band 3	generalization	music video game
Rock Band 3	generalization	game
Sausapor	generalization	small town
Sausapor	generalization	breeding ground
Mira	generalization	station
Mira	generalization	pylon design
Kano State	generalization	state
Kano State	generalization	Kano
Cherokee Rose	generalization	episode
Gaucho	generalization	resident
Gaucho	generalization	demonym
Tigerfish Aviation	generalization	company
County	generalization	Paoli
Abe	generalization	fictional character
Sicilian pizza	generalization	pizza
Sicilian pizza	generalization	Sicilian pizza
Trolleys	generalization	component
Trolleys	generalization	steel
Indian Railway Accounts Service	generalization	Service
Walt Disney World Monorail System	generalization	system
Walt Disney World Monorail System	generalization	monorail systems
It	generalization	tradition
It	generalization	example
Cleethorpes	generalization	town
potato chip	generalization	slice
Certified Automotive Parts Association	generalization	non-profit organization
Silenzio	generalization	amphitheatre
Silenzio	generalization	honorary president
Noble	generalization	manufacturing company
upper valley	generalization	Quito
Budd	generalization	condition
Ġbejna	generalization	cheese
Ancient Shores	generalization	novel
Rob Greenfield	generalization	adventurer
Rob Greenfield	generalization	writer
Komodo	generalization	vehicle
Komodo	generalization	native
Funerary art	generalization	art forming
Cieszyn folk costume	generalization	folk costume
Mormonism Unvailed	generalization	book
Paletot	generalization	topcoat
unit investment trust	generalization	mutual fund
Supreme Court of Kenya	generalization	highest court
West Coast Swing	generalization	partner dance
Munhata	generalization	archaeological site
giraffe	generalization	mammal
Byzantine Empire under the	generalization	period
York Springs	generalization	borough
Christian Walker	generalization	main character
Commission	generalization	standards body
Holy Wood	generalization	studio album
Holy Wood	generalization	installment
Amen	generalization	sculptor
IC3	generalization	multiple-unit train
Matthias Yao Chih	generalization	politician
Belgian Hare	generalization	breed
Snatch Land Rover	generalization	vehicle
pastime	generalization	floor cloth
Kirk-ing	generalization	episode
Kirk-ing	generalization	parody
Garri	generalization	West Africa
Biłgoraj	generalization	town
United States Air Force Academy	generalization	portion
JUSTICE	generalization	organisation
JUSTICE	generalization	British section
JUSTICE	generalization	registered charity
Weyburn	generalization	city in Saskatchewan
Cathedral	generalization	strategy board game
lur	generalization	natural blowing horn
Kirkuk	generalization	city
Kirkuk	generalization	capital
Engineer Battalion	generalization	engineer battalion
Town Mouse	generalization	Aesop's Fables
Town Mouse	generalization	number
article	generalization	states
UFO	generalization	series
Macaroni and cheese	generalization	casserole
Macaroni and cheese	generalization	dish
27th Infantry Brigade Combat Team	generalization	brigade
Rough Riders Memorial	generalization	memorial
